,year,month,day,Ziua_Saptamanii,Ora,Minute,carbune,consum,hidro,hidrocarburi,nuclear,eolian,productie,fotovolt,biomasa,stocare,sold
315,2025,4,17,thursday,14,30,550,4910,1424,230,1341,1612,6715,1506,48,0,-1804
316,2025,4,17,thursday,1,7,553,5542,1227,420,1371,1787,5401,-4,44,0,140
317,2025,4,16,wednesday,13,0,745,5106,1330,393,1303,1419,6792,1551,48,0,-1685
318,2025,4,16,wednesday,0,30,787,5932,1399,487,1377,1647,5739,-4,45,0,193
319,2025,4,15,tuesday,13,17,802,6948,1594,478,1380,1674,6443,479,34,0,505
320,2025,4,15,tuesday,1,29,761,5663,1282,486,1369,1836,5776,-3,43,0,-112
321,2025,4,14,monday,13,38,579,6425,1511,466,1365,1561,6213,683,46,0,211
322,2025,4,14,monday,2,38,576,5132,1274,487,1373,1023,4776,-4,45,0,355
323,2025,4,13,sunday,14,25,543,3852,1019,395,1358,18,4522,1143,45,0,-670
324,2025,4,13,sunday,2,17,606,5266,1367,511,1374,193,4090,-3,41,0,1175
325,2025,4,12,saturday,15,8,755,5475,1158,400,1363,1095,5443,625,44,0,32
326,2025,4,12,saturday,4,54,859,5668,1355,496,1377,1097,5230,-4,48,0,438
327,2025,4,11,friday,18,0,985,7161,1734,531,1369,1818,6717,225,47,0,444
328,2025,4,11,friday,6,9,887,6512,1387,559,1375,2209,6457,-4,41,0,55
329,2025,4,10,thursday,20,1,983,7950,2136,586,1366,2615,7762,0,38,0,187
330,2025,4,10,thursday,6,59,959,6823,1746,580,1374,659,5384,4,52,0,1438
331,2025,4,9,wednesday,18,29,839,7153,2160,558,1371,425,5686,279,52,0,1467
332,2025,4,9,wednesday,6,30,945,6638,1689,577,1371,626,5258,-3,50,0,1380
333,2025,4,8,tuesday,17,24,779,6572,2054,556,1369,131,5587,641,54,0,985
334,2025,4,8,tuesday,3,11,955,5942,1591,621,1367,115,4697,-3,48,0,1244
335,2025,4,7,monday,13,30,772,6732,1898,552,1360,880,6426,915,45,0,306
336,2025,4,7,monday,2,0,790,5297,1675,557,1376,624,5060,-4,40,0,237
337,2025,4,6,sunday,15,25,745,5235,1312,443,1331,566,4892,455,38,0,342
338,2025,4,6,sunday,4,30,789,5073,1666,529,1381,926,5333,-2,42,0,-259
339,2025,4,5,saturday,16,7,704,5162,1120,446,1381,434,4676,540,43,0,486
340,2025,4,5,saturday,3,38,792,5428,1658,544,1383,594,5016,-4,46,0,412
341,2025,4,4,friday,15,31,756,5817,1621,469,1384,694,5816,841,48,0,0
342,2025,4,4,friday,4,29,794,5553,1518,569,1383,660,4968,-4,48,0,584
343,2025,4,3,thursday,17,7,771,6623,1901,542,1359,700,5823,495,51,0,799
344,2025,4,3,thursday,5,25,777,5682,1610,550,1385,878,5249,-3,50,0,433
345,2025,4,2,wednesday,18,30,824,6940,2233,608,1376,1147,6364,95,51,0,576
346,2025,4,2,wednesday,4,25,767,5399,1558,613,1376,1523,5886,-4,51,0,-486
347,2025,4,1,tuesday,15,16,744,5959,2134,606,1370,514,6184,763,51,0,-224
348,2025,4,1,tuesday,3,24,810,5470,1673,638,1370,98,4637,-4,50,0,832
349,2025,3,31,monday,14,29,658,6208,1945,650,1356,120,5561,759,68,0,647
350,2025,3,31,monday,2,0,568,5040,1458,663,1377,-18,4107,-4,63,0,933
351,2025,3,30,sunday,14,8,568,4829,1193,561,1377,138,4393,490,62,0,436
352,2025,3,30,sunday,1,38,813,5259,1395,687,1374,157,4487,-4,63,0,771
353,2025,3,29,saturday,13,56,837,6287,1686,1096,1367,520,5834,257,64,0,453
354,2025,3,29,saturday,4,24,743,5378,1216,1040,1373,2184,6624,-4,70,0,-1245
355,2025,3,28,friday,16,59,797,7057,1485,1092,1363,2588,7534,131,74,0,-477
356,2025,3,28,friday,5,55,765,5763,1085,1084,1379,2491,6876,-4,74,0,-1113
357,2025,3,27,thursday,17,59,761,7158,1499,1077,1344,1281,6108,70,73,0,1049
358,2025,3,26,wednesday,22,30,767,6481,1674,1055,1373,981,5921,-3,67,0,559
359,2025,3,26,wednesday,8,25,762,6712,1529,979,1378,349,5425,335,66,0,1287
360,2025,3,25,tuesday,21,17,773,7067,2004,1071,1371,333,5628,-4,65,0,1439
361,2025,3,25,tuesday,8,2,771,6578,1663,1077,1362,784,6077,335,67,0,500
362,2025,3,24,monday,21,0,882,7505,1962,1145,1357,1090,6519,-2,59,0,985
363,2025,3,24,monday,10,17,822,6436,1426,1102,1295,186,5652,747,70,0,784
364,2025,3,23,sunday,22,22,877,5975,1726,1023,1369,2082,7162,-4,66,0,-1187
365,2025,3,23,sunday,11,29,828,4796,935,961,1373,2518,7443,762,64,0,-2647
366,2025,3,23,sunday,1,39,804,5192,1030,997,1375,2244,6515,-4,67,0,-1322
367,2025,3,22,saturday,15,30,822,5352,983,962,1358,2094,6860,572,63,0,-1507
368,2025,3,22,saturday,4,46,892,5510,1419,1036,1373,605,5389,-4,66,0,121
369,2025,3,21,friday,16,16,798,5654,1430,1113,1360,146,5839,926,61,0,-185
370,2025,3,21,friday,4,25,890,5748,1590,1163,1375,182,5268,-4,69,0,480
371,2025,3,20,thursday,16,37,864,6115,1400,1026,1303,62,5492,768,62,0,622
372,2025,3,20,thursday,5,38,873,6184,1544,1169,1386,784,5813,-4,59,0,371
373,2025,3,19,wednesday,17,59,992,7267,1764,1190,1369,706,6207,102,63,0,1059
374,2025,3,19,wednesday,5,59,876,6375,1392,1177,1371,1054,5938,-4,70,0,437
375,2025,3,18,tuesday,20,30,958,8114,1674,1188,1367,1549,6805,-2,68,0,1309
376,2025,3,18,tuesday,9,8,866,7567,1370,1096,1374,2663,7946,487,71,0,-378
377,2025,3,17,monday,21,29,930,7470,1751,1210,1371,2000,7373,44,65,0,96
378,2025,3,17,monday,10,1,738,7140,1430,1185,1356,70,5183,332,59,0,1956
379,2025,3,16,sunday,22,1,822,6034,1414,1372,1369,318,5367,-4,58,0,666
380,2025,3,16,sunday,11,30,775,5035,899,967,1376,480,5023,470,53,0,11
381,2025,3,16,sunday,0,38,800,5208,1176,1100,1374,1324,5830,-4,55,0,-622
382,2025,3,15,saturday,12,16,783,5751,1438,1033,1369,1086,6255,488,54,0,-504
383,2025,3,15,saturday,2,0,858,5373,1259,1190,1374,1065,5805,-3,57,0,-432
384,2025,3,14,friday,16,29,892,6377,1504,1428,1370,412,5959,297,54,0,417
385,2025,3,14,friday,1,30,769,5586,1105,1341,1380,1932,6588,-3,60,0,-1001
386,2025,3,13,thursday,14,46,854,5931,901,1296,1326,2539,7726,729,64,0,-1794
387,2025,3,13,thursday,4,0,856,5523,1051,1360,1385,1511,6220,-4,60,0,-697
388,2025,3,12,wednesday,16,38,825,6447,1433,1290,1368,548,5873,343,58,0,573
389,2025,3,12,wednesday,5,39,825,5766,1046,1315,1368,1498,6125,-4,59,0,-359
390,2025,3,11,tuesday,20,8,835,7681,1614,1308,1372,1824,7013,-3,55,0,667
391,2025,3,11,tuesday,6,38,825,6222,1225,1313,1377,330,5149,-2,58,0,1072
392,2025,3,10,monday,14,31,723,5717,1587,1282,1311,292,6322,1064,51,0,-605
393,2025,3,10,monday,1,46,588,5042,1039,1308,1373,136,4499,-4,55,0,543
394,2025,3,9,sunday,14,59,568,4059,700,967,1370,208,4683,802,62,0,-624
395,2025,3,9,sunday,3,25,588,5214,1056,1154,1372,285,4516,-4,63,0,697
396,2025,3,8,saturday,16,26,622,5349,1146,1008,1374,176,4955,552,64,0,393
397,2025,3,8,saturday,4,59,589,5532,1104,1310,1378,204,4650,-4,66,0,881
398,2025,3,7,friday,18,18,883,7403,1605,1325,1368,219,5515,33,70,0,1888
399,2025,3,7,friday,6,16,899,6437,1191,1353,1378,14,4930,-3,74,0,1507
400,2025,3,6,thursday,20,30,919,7793,1668,1394,1367,174,5613,-3,69,0,2179
401,2025,3,6,thursday,7,40,913,7323,1434,1221,1376,516,5765,212,71,0,1557
402,2025,3,5,wednesday,21,1,1032,7742,1630,1361,1362,1001,6472,-3,66,0,1270
403,2025,3,5,wednesday,9,17,880,6738,1298,1274,1381,51,5974,1031,56,0,764
404,2025,3,4,tuesday,22,38,934,6935,1559,1412,1369,477,5816,-4,67,0,1119
405,2025,3,4,tuesday,10,26,867,6468,1366,1364,1306,15,6283,1306,54,0,184
406,2025,3,3,monday,22,24,898,7166,1740,1302,1366,24,5400,-3,71,0,1765
407,2025,3,3,monday,7,39,979,7511,1465,1417,1378,649,6071,86,70,0,1439
408,2025,3,2,sunday,21,59,955,6658,1321,1558,1377,727,6029,-4,71,0,628
409,2025,3,2,sunday,11,30,869,5657,1058,1503,1381,476,5934,575,70,0,-276
410,2025,3,2,sunday,1,14,982,5699,1269,1606,1377,259,5586,-4,73,0,113
411,2025,3,1,saturday,13,59,931,6878,1191,1551,1382,650,6107,303,72,0,770
412,2025,3,1,saturday,4,25,915,5873,1306,1543,1372,441,5646,-4,70,0,226
413,2025,2,28,friday,18,0,1080,8225,1513,1546,1362,871,6456,-1,72,0,1769
414,2025,2,28,friday,5,37,985,6305,967,1527,1376,1496,6423,-4,74,0,-118
415,2025,2,27,thursday,18,24,1074,8357,1564,1627,1366,1222,6948,0,74,0,1409
416,2025,2,27,thursday,8,28,991,8105,1292,1577,1381,1653,7191,189,75,0,914
417,2025,2,26,wednesday,22,17,1296,7334,1341,1560,1373,1474,7115,-3,72,0,219
418,2025,2,26,wednesday,9,21,1170,7816,1302,1571,1379,315,6556,726,72,0,1260
419,2025,2,25,tuesday,21,47,1212,7854,1484,1484,1371,102,5718,-3,67,0,2136
420,2025,2,25,tuesday,5,39,1135,6664,1039,1132,1371,260,5007,-3,70,0,1657
421,2025,2,24,monday,15,27,1292,7201,1080,1084,1346,399,6144,871,68,0,1057
422,2025,2,24,monday,2,17,1148,5812,936,1095,1377,681,5302,-4,68,0,509
423,2025,2,23,sunday,12,29,1148,5354,986,929,1376,83,5660,1060,70,0,-306
424,2025,2,23,sunday,0,30,1196,6439,1069,1592,1374,374,5674,-3,70,0,764
425,2025,2,22,saturday,12,27,1136,6205,953,1557,1372,91,6236,1050,75,0,-31
426,2025,2,21,friday,16,47,1329,7816,1206,1513,1359,1288,7069,295,72,0,747
427,2025,2,21,friday,4,25,1428,6513,1077,1597,1382,792,6350,-4,74,0,162
428,2025,2,20,thursday,16,9,1311,7679,1134,1435,1313,755,6456,433,72,0,1223
429,2025,2,20,thursday,2,55,1339,6449,990,1475,1379,372,5624,-4,72,0,824
430,2025,2,19,wednesday,14,46,1328,7561,1313,1456,1319,285,6520,747,69,0,1040
431,2025,2,19,wednesday,1,29,1344,6450,1147,1595,1379,407,5942,-4,72,0,507
432,2025,2,18,tuesday,13,30,1318,8397,1283,1505,1376,696,6679,430,69,0,1717
433,2025,2,18,tuesday,1,38,1197,6492,955,1422,1371,1219,6231,-3,69,0,260
434,2025,2,17,monday,13,29,1174,8303,1243,1556,1353,1699,7591,475,67,0,712
435,2025,2,17,monday,1,25,1138,5894,878,1567,1390,1330,6371,-3,70,0,-476
436,2025,2,16,sunday,15,1,1196,6581,1181,1559,1383,254,5854,207,71,0,726
437,2025,2,16,sunday,4,8,1230,5721,1086,1494,1391,74,5347,-4,73,0,374
438,2025,2,12,wednesday,3,55,1109,6198,990,1590,1389,1023,6158,-3,60,0,39
439,2025,2,11,tuesday,15,9,1011,7012,1292,1328,1390,915,6884,887,57,0,128
440,2025,2,11,tuesday,3,38,1077,6252,1028,1657,1389,986,6193,-3,57,0,58
441,2025,2,10,monday,15,16,1037,7042,1312,1499,1368,333,6391,782,57,0,651
442,2025,2,10,monday,4,8,1150,5725,1086,1697,1381,491,5863,-1,57,0,-138
443,2025,2,9,sunday,17,29,1152,6889,1194,1688,1383,497,5995,9,57,0,894
444,2025,2,9,sunday,6,8,1085,5843,951,1422,1380,1520,6413,-3,56,0,-569
445,2025,2,8,saturday,19,59,1304,8015,1378,1674,1364,1085,6894,-2,60,0,1121
446,2025,2,7,friday,22,22,1113,7334,1436,1651,1378,1113,6751,-2,59,0,582
447,2025,2,7,friday,10,8,1156,8063,1473,1657,1316,1690,7705,347,61,0,358
448,2025,2,7,friday,0,0,1028,6573,1162,1617,1376,1304,6546,-3,60,0,27
449,2025,2,6,thursday,12,47,1159,7148,1133,1546,1341,1494,7474,725,60,0,-325
450,2025,2,6,thursday,2,8,1094,6170,1021,1551,1376,1128,6231,-3,59,0,-60
451,2025,2,5,wednesday,15,59,1135,7787,1738,1651,1357,1176,7301,181,59,0,486
452,2025,2,5,wednesday,3,29,1137,6035,990,1670,1371,454,5678,-2,55,0,357
453,2025,2,4,tuesday,17,39,1259,8208,1395,1685,1368,362,6159,7,59,0,2049
454,2025,2,4,tuesday,6,8,1018,6649,1049,1679,1368,871,6043,-2,58,0,605
455,2025,2,3,monday,20,30,1214,8173,1520,1732,1369,1102,7000,-1,61,0,1172
456,2025,2,3,monday,9,59,869,8107,1528,1835,1361,1175,7050,192,61,0,1056
457,2025,2,2,sunday,23,40,790,5766,1119,1817,1367,547,5700,-2,59,0,66
458,2025,2,2,sunday,13,25,977,5970,1029,1400,1369,241,5307,224,58,0,662
459,2025,2,1,saturday,10,55,838,6805,1114,1738,1374,403,5808,280,59,0,996
460,2025,2,1,saturday,1,0,825,5966,1139,1788,1386,129,5314,-2,56,0,651
461,2025,1,31,friday,14,29,906,7195,1413,1785,1379,29,5877,286,57,0,1317
462,2025,1,31,friday,2,25,797,5798,1064,1703,1382,45,5047,-3,57,0,751
463,2025,1,30,thursday,16,39,831,7102,1350,1639,1387,82,5479,108,55,0,1622
464,2025,1,30,thursday,5,30,775,5996,1024,1696,1383,333,5267,-2,56,0,728
465,2025,1,29,wednesday,19,59,885,8045,1541,1726,1378,227,5834,-1,56,0,2210
466,2025,1,29,wednesday,9,25,798,7593,1079,1655,1383,806,6130,323,58,0,1462
467,2025,1,28,tuesday,23,38,799,6293,1167,1755,1387,569,5731,-2,55,0,561
468,2025,1,28,tuesday,12,59,757,6320,1277,1634,1385,327,6281,845,53,0,38
469,2025,1,28,tuesday,3,8,753,5710,960,1745,1386,531,5432,-2,55,0,278
470,2025,1,27,monday,17,39,908,8044,1330,1665,1323,523,5825,-1,60,0,2218
471,2025,1,27,monday,6,16,745,6311,870,1631,1383,1467,6156,-2,54,0,155
472,2025,1,26,sunday,20,46,795,6873,1159,1767,1377,1869,7023,-2,56,0,-149
473,2025,1,26,sunday,10,56,812,5656,958,1764,1382,592,5938,374,55,0,-282
474,2025,1,26,sunday,1,0,795,5702,1077,1769,1377,171,5244,-3,55,0,458
475,2025,1,25,saturday,14,38,750,6134,777,1640,1384,959,6045,473,59,0,88
476,2025,1,25,saturday,4,17,749,5329,802,1524,1383,1916,6429,-2,57,0,-1100
477,2025,1,24,friday,17,55,1273,7849,1410,1659,1380,22,5805,-1,59,0,2043
478,2025,1,24,friday,6,16,1157,6109,1070,1528,1373,37,5222,-2,57,0,887
479,2025,1,23,thursday,20,46,1121,7999,1552,1499,1371,150,5754,-1,59,0,2244
480,2025,1,23,thursday,10,8,1127,7969,1335,1636,1332,144,6058,419,57,0,1911
481,2025,1,22,wednesday,17,30,1199,8490,1388,1582,1332,304,5879,-1,57,0,2610
482,2025,1,22,wednesday,6,59,1211,7289,1167,1643,1388,164,5631,-1,57,0,1657
483,2025,1,21,tuesday,21,29,1177,7935,1492,1646,1382,600,6355,-1,58,0,1579
484,2025,1,21,tuesday,9,52,1193,8488,1411,1735,1330,114,6017,152,61,0,2470
485,2025,1,20,monday,22,47,1132,7091,1455,1621,1372,69,5701,-2,55,0,1390
486,2025,1,20,monday,12,18,971,7551,1340,1676,1356,18,6038,606,52,0,1512
487,2025,1,20,monday,0,46,881,5789,1100,1671,1379,305,5386,-2,51,0,402
488,2025,1,19,sunday,13,56,949,5920,1171,1710,1386,480,6230,480,51,0,-310
489,2025,1,19,sunday,3,59,866,5643,979,1808,1388,1695,6807,-3,52,0,-1163
490,2025,1,18,saturday,13,47,937,6860,1040,1805,1385,1182,6880,474,55,0,-20
491,2025,1,18,saturday,3,55,869,6147,1038,1827,1382,1089,6266,-3,57,0,-118
492,2025,1,17,friday,17,29,1270,8605,1256,1820,1370,1789,7565,0,55,0,1039
493,2025,1,17,friday,7,38,1293,8078,1224,1852,1386,1465,7277,-2,54,0,800
494,2025,1,16,thursday,22,8,1189,7693,1423,1856,1375,831,6727,-3,55,0,966
495,2025,1,16,thursday,12,22,1283,7393,1292,1843,1300,250,6846,794,54,0,546
496,2025,1,16,thursday,2,30,1149,6378,1047,1846,1385,408,5888,-2,49,0,489
497,2025,1,15,wednesday,16,38,1158,8209,1380,1764,1359,185,5911,37,49,0,2298
498,2025,1,15,wednesday,5,55,1027,6661,1064,1779,1381,342,5651,-2,52,0,1010
499,2025,1,14,tuesday,20,8,1050,8548,1555,1848,1365,39,5920,-1,55,0,2628
500,2025,1,14,tuesday,9,33,1207,8325,1419,1892,1313,485,6602,202,52,0,1722
501,2025,1,13,monday,23,0,913,6866,1348,1713,1371,1395,6795,-2,52,0,71
502,2025,1,13,monday,13,0,860,7518,1298,1610,1370,1149,6898,542,53,0,620
503,2025,1,13,monday,3,0,778,5366,979,1647,1384,662,5499,-3,49,0,-132
504,2025,1,12,sunday,15,55,841,6355,1077,1688,1383,233,5422,138,49,0,932
505,2025,1,12,sunday,5,17,809,5475,1028,1661,1383,36,4965,-3,50,0,509
506,2025,1,11,saturday,19,47,876,7589,1371,1658,1384,208,5561,-2,52,0,2028
507,2025,1,11,saturday,9,16,810,6802,1137,1650,1380,208,5328,90,49,0,1474
508,2025,1,10,friday,23,47,752,6189,992,1550,1376,2118,6839,-2,50,0,-650
509,2025,1,10,friday,13,25,738,7019,1176,1410,1356,582,5664,353,47,0,1355
510,2025,1,10,friday,3,29,724,5591,1043,1600,1384,683,5482,-3,49,0,108
511,2025,1,9,thursday,17,56,837,7881,1398,1610,1371,916,6205,-1,44,0,1676
512,2025,1,9,thursday,7,48,805,7331,1243,1700,1385,495,5687,0,40,0,1643
513,2025,1,8,wednesday,21,17,815,7254,1432,1707,1379,1357,6743,-2,47,0,511
514,2025,1,8,wednesday,11,38,561,6890,983,1571,1372,770,5918,615,42,0,971
515,2025,1,8,wednesday,0,29,544,5338,997,1665,1380,883,5510,-2,42,0,-172
516,2025,1,7,tuesday,14,30,579,6000,1184,1750,1364,357,5462,182,43,0,538
517,2025,1,7,tuesday,4,38,550,5071,697,1661,1393,646,4988,-2,41,0,83
518,2025,1,6,monday,18,8,772,7079,1311,1739,1389,1149,6420,-2,46,0,658
519,2025,1,6,monday,7,30,625,5874,1062,1580,1391,1300,6014,-3,43,0,-140
520,2025,1,5,sunday,21,47,744,6498,1167,1672,1391,1214,6233,-3,46,0,265
521,2025,1,5,sunday,8,30,684,5889,830,1627,1391,474,5093,30,45,0,795
522,2025,1,4,saturday,22,55,757,6376,1131,1665,1390,242,5228,-3,44,0,1147
523,2025,1,4,saturday,7,47,722,5862,1051,1634,1387,169,5004,-3,39,0,858
524,2025,1,3,friday,22,18,717,6425,1479,1559,1377,609,5794,-2,40,0,630
525,2025,1,3,friday,12,16,719,6710,1048,1388,1343,1643,6370,184,42,0,339
526,2025,1,3,friday,1,29,708,5093,840,1569,1389,2058,6622,-3,36,0,-1529
527,2025,1,2,thursday,16,0,738,5807,1171,1473,1390,1393,6319,92,38,0,-511
528,2025,1,2,thursday,5,59,720,4984,857,1601,1394,1479,6087,-3,36,0,-1102
529,2025,1,1,wednesday,20,29,748,6069,1195,1607,1387,1662,6638,-3,37,0,-569
530,2025,1,1,wednesday,10,47,691,4443,775,1523,1387,935,5778,409,39,0,-1334
531,2025,1,1,wednesday,0,55,732,5727,834,1599,1386,694,5282,-2,37,0,445
532,2024,12,31,tuesday,14,8,740,6507,1255,1503,1316,314,5431,262,39,0,1075
533,2024,12,31,tuesday,4,8,752,5167,986,1430,1385,25,4615,-3,39,0,551
534,2024,12,30,monday,17,8,762,7654,1559,1555,1352,-7,5266,-2,42,0,2387
535,2024,12,30,monday,6,30,714,5638,1043,1352,1383,3,4534,-3,41,0,1103
536,2024,12,29,sunday,20,55,748,6794,1242,1454,1379,-17,4846,-2,42,0,1947
537,2024,12,29,sunday,10,17,733,6164,1241,1367,1384,-10,4852,93,41,0,1311
538,2024,12,29,sunday,0,47,745,5487,1095,1406,1381,405,5070,-3,39,0,416
539,2024,12,28,saturday,14,25,751,6822,1383,755,1337,875,5276,132,41,0,1545
540,2024,12,28,saturday,4,8,750,5132,1209,737,1384,896,5011,-3,37,0,120
541,2024,12,27,friday,15,29,691,6641,1420,1504,1379,1124,6204,50,32,0,436
542,2024,12,27,friday,5,55,743,5142,1097,1529,1378,1303,6080,-3,31,0,-938
543,2024,12,26,thursday,20,8,748,6391,1452,1499,1379,2375,7487,-3,30,0,-1096
544,2024,12,26,thursday,10,25,638,5570,1391,1544,1378,2619,7776,153,30,0,-2205
545,2024,12,26,thursday,0,55,628,5121,986,1506,1380,2664,7194,-2,29,0,-2073
546,2024,12,25,wednesday,15,25,644,5435,1004,1560,1377,2660,7345,68,29,0,-1909
547,2024,12,25,wednesday,5,46,649,4914,841,1498,1378,2703,7120,-2,31,0,-2205
548,2024,12,24,tuesday,19,29,584,7149,1255,1391,1377,2393,7039,-2,37,0,110
549,2024,12,24,tuesday,10,0,653,7227,1335,1633,1354,2216,7279,18,37,0,-52
550,2024,12,24,tuesday,0,0,659,6138,1283,1586,1367,1783,6719,-3,42,0,-581
551,2024,12,23,monday,13,38,672,7107,1402,1654,1325,558,6013,354,45,0,1093
552,2024,12,23,monday,2,30,666,5435,1054,1515,1384,286,4944,-3,40,0,491
553,2024,12,22,sunday,15,25,743,6428,1145,1529,1383,488,5477,147,39,0,951
554,2024,12,22,sunday,5,8,755,5517,794,1582,1382,1934,6485,-3,38,0,-968
555,2024,12,21,saturday,19,8,760,7812,1266,1650,1377,2577,7687,-2,43,0,125
556,2024,12,21,saturday,8,38,722,6851,1056,1462,1385,2217,6894,7,43,0,-42
557,2024,12,20,friday,21,55,882,7210,1438,1672,1374,317,5728,-2,44,0,1481
558,2024,12,20,friday,10,8,796,7668,1318,1776,1341,305,5838,249,42,0,1829
559,2024,12,19,thursday,23,29,807,6598,1242,1699,1376,726,5904,-2,42,0,693
560,2024,12,19,thursday,12,17,776,6824,1262,1664,1346,108,5818,622,37,0,1005
561,2024,12,19,thursday,1,55,807,6022,1174,1707,1378,185,5293,-3,42,0,728
562,2024,12,18,wednesday,16,25,845,7983,1418,1724,1343,56,5454,18,44,0,2528
563,2024,12,18,wednesday,5,56,819,6213,1171,1809,1380,472,5694,-2,42,0,519
564,2024,12,17,tuesday,20,8,863,8068,1413,1727,1376,1465,6903,-2,48,0,1164
565,2024,12,17,tuesday,9,17,777,8196,1277,1769,1373,1631,7030,141,49,0,1166
566,2024,12,16,monday,19,38,693,8411,1393,1826,1365,2411,7756,-2,49,0,655
567,2024,12,16,monday,9,47,643,8314,1217,1703,1346,1656,6918,297,48,0,1406
568,2024,12,15,sunday,10,57,752,6230,1007,1377,1380,1676,6564,326,43,0,-334
569,2024,12,15,sunday,0,17,815,6083,1216,1707,1380,1352,6538,-2,42,0,-454
570,2024,12,14,saturday,13,59,800,7050,1073,1722,1380,2204,7519,263,45,0,-468
571,2024,12,14,saturday,3,38,802,6015,1162,1742,1373,105,5228,-2,44,0,786
572,2024,12,13,friday,17,30,801,8597,1421,1779,1365,614,6029,0,47,0,2568
573,2024,12,13,friday,7,18,830,7677,1327,1803,1381,570,5969,-2,49,0,1708
574,2024,12,12,thursday,21,30,812,7739,1451,1773,1364,473,5922,-2,49,0,1817
575,2024,12,12,thursday,10,17,793,8031,1310,1687,1372,1030,6550,312,41,0,1480
576,2024,12,11,wednesday,23,25,808,6719,1269,1751,1377,531,5780,-2,39,0,938
577,2024,12,11,wednesday,9,38,797,8505,1333,1840,1385,587,6056,53,42,0,2449
578,2024,12,10,tuesday,23,47,799,6459,1264,1680,1380,551,5716,-2,41,0,742
579,2024,12,10,tuesday,12,55,811,8396,1264,1733,1362,1479,6777,84,42,0,1618
580,2024,12,10,tuesday,2,9,773,5860,1188,1598,1377,141,5117,-3,38,0,743
581,2024,12,9,monday,15,47,875,8066,1342,1563,1368,968,6205,45,41,0,1861
